price_date,ticker,price,price_std
2015-06-19,PG,80.54,1.0143
2015-07-15,PG,82.15,1.3136
2015-07-17,PG,82.24,1.3876
2015-08-05,PG,75.77,2.3778
2015-10-06,PG,73.4,1.1688
2015-10-14,PG,74.21,1.0169
2015-10-22,PG,74.85,0.5706
2015-11-19,PG,76.22,0.8782
2015-11-20,PG,75.82,0.8463
2015-12-15,PG,79.68,1.3965
2015-12-30,PG,80.07,1.029
2016-01-06,PG,77.86,0.9301
2016-01-14,PG,76.15,1.6656
2016-02-08,PG,82.62,2.12
2016-03-22,PG,82.74,0.8006
2016-03-28,PG,82.62,0.739
2016-03-29,PG,82.8,0.7254
2016-06-02,PG,81.95,0.6881
2016-06-28,PG,82.46,0.7068
2016-08-03,PG,85.97,0.6163
2016-09-26,PG,87.85,0.6966
2016-09-29,PG,88.23,0.6565
2016-10-27,PG,86.58,1.6606
2016-11-22,PG,82.76,1.7772
2016-12-01,PG,81.86,0.5306
2017-01-31,PG,87.6,1.4926
2017-03-06,PG,90.37,0.931
2017-03-07,PG,90.29,0.4243
2017-03-08,PG,90.14,0.4799
2017-03-17,PG,91.0,0.4859
2017-03-20,PG,91.22,0.4917
2017-05-08,PG,86.55,1.3684
2017-05-18,PG,85.87,0.2729
2017-06-01,PG,88.13,0.7422
2017-07-11,PG,86.77,0.9667
2017-07-12,PG,86.96,0.9224
2017-07-14,PG,87.1,0.7711
2017-07-19,PG,88.35,0.5691
2017-08-16,PG,92.44,0.6189
2017-08-22,PG,92.79,0.6643
2017-08-29,PG,92.32,0.4286
2017-08-30,PG,91.87,0.4179
2017-09-14,PG,93.55,0.6015
2017-09-21,PG,92.64,0.5984
2017-10-17,PG,92.8,0.6831
2017-10-30,PG,86.27,2.7969
2018-01-11,PG,90.15,0.7319
2018-01-22,PG,91.89,0.6461
2013-03-07,PGR,24.8,0.2155
2013-03-28,PGR,25.27,0.18
2013-06-07,PGR,24.79,0.5889
2013-06-13,PGR,24.83,0.5431
2013-06-21,PGR,24.55,0.2346
2013-07-05,PGR,25.94,0.5201
2013-07-11,PGR,25.74,0.6612
2013-07-12,PGR,25.97,0.6357
2013-08-13,PGR,25.74,0.2373
2013-08-15,PGR,25.35,0.2789
2013-08-27,PGR,24.99,0.2602
2013-09-16,PGR,26.23,0.4912
2013-09-27,PGR,27.32,0.5248
2013-09-30,PGR,27.23,0.5013
2013-10-04,PGR,27.35,0.2927
2013-11-26,PGR,28.02,0.5468
2013-11-29,PGR,27.93,0.475
2013-12-10,PGR,27.34,0.3015
2013-12-20,PGR,26.82,0.5529
2014-01-07,PGR,26.03,0.4002
2014-01-14,PGR,26.06,0.5766
2014-01-15,PGR,25.99,0.5691
2014-02-07,PGR,23.13,1.1272
2014-03-11,PGR,24.52,0.2877
2014-03-17,PGR,23.73,0.3814
2014-03-19,PGR,23.44,0.4325
2014-04-16,PGR,23.99,0.212
2014-04-21,PGR,23.84,0.2134
2014-04-24,PGR,23.94,0.1785
2014-05-22,PGR,25.16,0.3164
2014-06-06,PGR,25.25,0.1432
2014-06-17,PGR,25.5,0.1971
2014-06-25,PGR,25.33,0.2587
2014-08-08,PGR,23.71,0.3701
2014-08-19,PGR,24.7,0.535
2014-09-04,PGR,25.04,0.1739
2014-10-02,PGR,25.35,0.1089
2014-10-10,PGR,25.0,0.1894
2014-10-16,PGR,24.43,0.396
2014-10-28,PGR,26.27,0.5727
2014-12-09,PGR,26.83,0.1301
2014-12-12,PGR,26.39,0.273
2014-12-19,PGR,26.56,0.4804
2015-01-06,PGR,26.41,0.4039
2015-01-09,PGR,26.92,0.2702
2015-01-21,PGR,26.19,0.4095
2015-01-23,PGR,26.49,0.3771
2015-01-29,PGR,26.65,0.2526
2015-03-10,PGR,25.98,0.2584
2015-05-08,PGR,27.14,0.1942
2015-05-22,PGR,27.28,0.1717
2015-06-09,PGR,26.98,0.1524
2015-06-19,PGR,28.08,0.381
2015-07-15,PGR,30.01,0.7273
2015-07-17,PGR,31.28,0.9932
2015-08-05,PGR,30.74,0.2219
2015-10-06,PGR,31.33,0.3468
2015-10-14,PGR,31.56,0.6855
2015-10-22,PGR,33.05,0.5641
2015-11-19,PGR,31.4,0.9708
2015-11-20,PGR,31.58,0.817
2015-12-15,PGR,30.95,0.298
2015-12-30,PGR,32.32,0.6803
2016-01-06,PGR,31.06,0.4949
2016-01-14,PGR,30.22,0.8259
2016-02-08,PGR,30.73,0.5551
2016-03-22,PGR,35.04,0.7717
2016-03-28,PGR,35.03,0.9153
2016-03-29,PGR,35.02,0.9015
2016-06-02,PGR,33.17,0.3151
2016-06-28,PGR,31.97,0.4038
2016-08-03,PGR,33.01,0.2077
2016-09-26,PGR,31.22,0.4066
2016-09-29,PGR,31.25,0.2016
2016-10-27,PGR,31.65,0.4307
2016-11-22,PGR,33.26,0.7945
2016-12-01,PGR,33.63,0.2973
2017-01-31,PGR,37.44,0.7242
2017-03-06,PGR,39.41,0.6366
2017-03-07,PGR,39.32,0.4618
2017-03-08,PGR,39.31,0.4129
2017-03-17,PGR,40.31,0.3433
2017-03-20,PGR,40.22,0.3408
2017-05-08,PGR,40.58,0.5061
2017-05-18,PGR,41.57,0.5486
2017-06-01,PGR,42.76,0.8963
2017-07-11,PGR,44.58,0.2906
2017-07-12,PGR,44.86,0.306
2017-07-14,PGR,45.58,0.4108
2017-07-19,PGR,45.67,0.5239
2017-08-16,PGR,48.71,0.4184
2017-08-22,PGR,48.89,0.5401
2017-08-29,PGR,47.63,0.5899
2017-08-30,PGR,46.57,0.7202
2017-09-14,PGR,46.07,1.2827
2017-09-21,PGR,47.68,1.2186
2017-10-17,PGR,48.55,0.3975
2017-10-30,PGR,48.66,0.2899
2018-01-11,PGR,55.66,0.411
2018-01-22,PGR,58.22,0.9612
2013-03-07,PH,97.24,1.9672
2013-03-28,PH,91.58,2.8929
2013-06-07,PH,98.34,1.2567
2013-06-13,PH,98.02,0.9479
2013-06-21,PH,94.85,1.1391
2013-07-05,PH,97.62,1.5844
2013-07-11,PH,99.93,1.8026
2013-07-12,PH,99.16,1.9127
2013-08-13,PH,106.87,1.995
2013-08-15,PH,103.77,1.9018
2013-08-27,PH,100.52,1.7665
2013-09-16,PH,104.98,2.0343
2013-09-27,PH,108.95,1.9167
2013-09-30,PH,108.72,1.9498
2013-10-04,PH,107.58,1.2847
2013-11-26,PH,117.78,1.2548
2013-11-29,PH,117.84,1.1495
2013-12-10,PH,119.69,1.7432
2013-12-20,PH,126.21,2.8422
2014-01-07,PH,127.63,2.5345
2014-01-14,PH,127.76,0.9044
2014-01-15,PH,128.96,0.99
2014-02-07,PH,118.67,4.5921
2014-03-11,PH,120.75,2.1054
2014-03-17,PH,119.83,2.2566
2014-03-19,PH,119.66,2.235
2014-04-16,PH,124.22,1.7867
2014-04-21,PH,125.19,2.153
2014-04-24,PH,124.46,2.4234
2014-05-22,PH,121.88,1.4737
2014-06-06,PH,128.2,1.987
2014-06-17,PH,127.24,1.5321
2014-06-25,PH,125.92,1.1455
2014-08-08,PH,111.56,5.0288
2014-08-19,PH,115.32,2.0386
2014-09-04,PH,117.04,1.2741
2014-10-02,PH,111.13,2.0147
2014-10-10,PH,108.98,1.8332
2014-10-16,PH,105.1,3.9678
2014-10-28,PH,122.95,6.226
2014-12-09,PH,128.54,1.8413
2014-12-12,PH,123.08,2.8433
2014-12-19,PH,128.27,3.1736
2015-01-06,PH,121.81,3.57
2015-01-09,PH,125.85,3.2221
2015-01-21,PH,122.11,3.0142
2015-01-23,PH,121.97,2.0855
2015-01-29,PH,118.6,2.4913
2015-03-10,PH,116.85,2.3319
2015-05-08,PH,121.49,1.5434
2015-05-22,PH,124.74,1.3347
2015-06-09,PH,119.16,2.0114
2015-06-19,PH,118.52,0.967
2015-07-15,PH,113.04,1.8842
2015-07-17,PH,113.2,1.4715
2015-08-05,PH,110.8,1.6464
2015-10-06,PH,102.48,3.3642
2015-10-14,PH,102.3,4.1989
2015-10-22,PH,100.77,2.1248
2015-11-19,PH,103.71,2.5212
2015-11-20,PH,103.73,2.3199
2015-12-15,PH,95.69,3.3525
2015-12-30,PH,98.34,2.1118
2016-01-06,PH,93.8,2.2345
2016-01-14,PH,90.65,3.8103
2016-02-08,PH,101.09,5.1333
2016-03-22,PH,112.08,2.3846
2016-03-28,PH,110.3,2.1702
2016-03-29,PH,111.11,1.9818
2016-06-02,PH,115.88,2.3515
2016-06-28,PH,102.4,4.4709
2016-08-03,PH,113.78,0.8546
2016-09-26,PH,121.35,1.2488
2016-09-29,PH,123.99,1.207
2016-10-27,PH,121.71,1.2694
2016-11-22,PH,137.82,7.1545
2016-12-01,PH,143.47,1.8272
2017-01-31,PH,147.13,2.4521
2017-03-06,PH,157.93,1.6612
2017-03-07,PH,157.49,1.4967
2017-03-08,PH,157.65,1.558
2017-03-17,PH,159.1,1.1735
2017-03-20,PH,158.24,0.8764
2017-05-08,PH,159.29,2.8317
2017-05-18,PH,152.29,2.4767
2017-06-01,PH,159.39,2.2763
2017-07-11,PH,163.12,2.2679
2017-07-12,PH,163.8,2.5042
2017-07-14,PH,165.06,2.9765
2017-07-19,PH,166.76,2.8329
2017-08-16,PH,158.79,3.4233
2017-08-22,PH,159.13,3.3586
2017-08-29,PH,159.2,1.4521
2017-08-30,PH,160.46,1.6063
2017-09-14,PH,167.92,3.5772
2017-09-21,PH,175.91,6.3263
2017-10-17,PH,181.46,2.0335
2017-10-30,PH,181.94,2.0324
2018-01-11,PH,208.35,3.4582
2018-01-22,PH,210.23,3.7898
2013-03-07,PHM,20.19,0.7023
2013-03-28,PHM,20.24,0.4435
2013-06-07,PHM,21.06,1.0022
2013-06-13,PHM,20.94,0.9233
2013-06-21,PHM,18.81,0.8289
2013-07-05,PHM,18.59,1.0205
2013-07-11,PHM,20.39,0.532
2013-07-12,PHM,20.22,0.6209
2013-08-13,PHM,15.37,0.5299
2013-08-15,PHM,15.91,0.6002
2013-08-27,PHM,15.59,0.3576
2013-09-16,PHM,17.14,0.6368
2013-09-27,PHM,16.57,0.4527
2013-09-30,PHM,16.5,0.4321
2013-10-04,PHM,16.2,0.4594
2013-11-26,PHM,18.95,0.7017
2013-11-29,PHM,18.76,0.7188
2013-12-10,PHM,18.43,0.2834
2013-12-20,PHM,18.62,0.1965
2014-01-07,PHM,19.54,0.7973
2014-01-14,PHM,19.52,0.2787
2014-01-15,PHM,19.47,0.298
2014-02-07,PHM,19.8,0.4414
2014-03-11,PHM,19.93,0.4395
2014-03-17,PHM,19.22,0.7619
2014-03-19,PHM,19.61,0.6696
2014-04-16,PHM,18.9,0.3564
2014-04-21,PHM,18.72,0.388
2014-04-24,PHM,18.99,0.2502
2014-05-22,PHM,19.22,0.3268
2014-06-06,PHM,20.13,0.4626
2014-06-17,PHM,19.62,0.2503
2014-06-25,PHM,19.98,0.2633
2014-08-08,PHM,18.07,0.7643
2014-08-19,PHM,19.06,0.4623
2014-09-04,PHM,18.54,0.3384
2014-10-02,PHM,17.78,0.5955
2014-10-10,PHM,17.04,0.3606
2014-10-16,PHM,17.39,0.4798
2014-10-28,PHM,19.35,1.0547
2014-12-09,PHM,21.22,0.218
2014-12-12,PHM,20.19,0.5072
2014-12-19,PHM,20.9,0.643
2015-01-06,PHM,20.7,0.4061
2015-01-09,PHM,22.64,0.579
2015-01-21,PHM,21.01,0.6942
2015-01-23,PHM,20.69,0.7519
2015-01-29,PHM,21.82,0.727
2015-03-10,PHM,21.04,0.6722
2015-05-08,PHM,19.79,0.8526
2015-05-22,PHM,19.76,0.2416
2015-06-09,PHM,18.85,0.3818
2015-06-19,PHM,19.99,0.2929
2015-07-15,PHM,20.49,0.2433
2015-07-17,PHM,20.09,0.2677
2015-08-05,PHM,19.96,0.4031
2015-10-06,PHM,19.62,0.6595
2015-10-14,PHM,18.89,0.5422
2015-10-22,PHM,18.16,0.581
2015-11-19,PHM,19.08,0.4264
2015-11-20,PHM,19.2,0.492
2015-12-15,PHM,17.39,0.9019
2015-12-30,PHM,17.98,0.3402
2016-01-06,PHM,16.94,0.4071
2016-01-14,PHM,16.07,0.8882
2016-02-08,PHM,15.79,0.3344
2016-03-22,PHM,18.28,0.232
2016-03-28,PHM,18.12,0.2305
2016-03-29,PHM,18.51,0.2165
2016-06-02,PHM,18.89,0.433
2016-06-28,PHM,18.56,0.3957
2016-08-03,PHM,21.01,0.6585
2016-09-26,PHM,19.77,0.4941
2016-09-29,PHM,19.81,0.2494
2016-10-27,PHM,18.19,0.5384
2016-11-22,PHM,18.82,0.3097
2016-12-01,PHM,18.39,0.3029
2017-01-31,PHM,21.51,1.0463
2017-03-06,PHM,22.46,0.4273
2017-03-07,PHM,22.79,0.4718
2017-03-08,PHM,23.16,0.5531
2017-03-17,PHM,23.72,0.5526
2017-03-20,PHM,23.74,0.5117
2017-05-08,PHM,22.25,0.5903
2017-05-18,PHM,22.75,0.3186
2017-06-01,PHM,23.08,0.2121
2017-07-11,PHM,24.67,0.3242
2017-07-12,PHM,24.39,0.3216
2017-07-14,PHM,24.36,0.2898
2017-07-19,PHM,24.46,0.271
2017-08-16,PHM,25.92,0.4572
2017-08-22,PHM,25.27,0.2838
2017-08-29,PHM,25.31,0.3059
2017-08-30,PHM,25.51,0.279
2017-09-14,PHM,26.37,0.3988
2017-09-21,PHM,25.65,0.3475
2017-10-17,PHM,27.32,0.2166
2017-10-30,PHM,29.79,1.1352
2018-01-11,PHM,34.52,0.4911
2018-01-22,PHM,35.15,0.4716
2013-03-07,PKG,43.32,1.1046
2013-03-28,PKG,44.87,0.6516
2013-06-07,PKG,49.1,0.6441
2013-06-13,PKG,48.92,0.5676
2013-06-21,PKG,48.67,0.4491
2013-07-05,PKG,49.98,0.6358
2013-07-11,PKG,51.69,1.0465
2013-07-12,PKG,52.27,1.2587
2013-08-13,PKG,54.71,0.7757
2013-08-15,PKG,52.92,0.7143
2013-08-27,PKG,53.42,0.85
2013-09-16,PKG,60.43,1.9267
2013-09-27,PKG,57.62,2.2989
2013-09-30,PKG,57.09,2.1987
2013-10-04,PKG,57.12,1.2363
2013-11-26,PKG,61.77,1.0324
2013-11-29,PKG,61.26,0.7735
2013-12-10,PKG,61.43,0.8693
2013-12-20,PKG,61.89,0.8753
2014-01-07,PKG,63.56,0.6546
2014-01-14,PKG,65.41,0.8109
2014-01-15,PKG,65.49,0.9503
2014-02-07,PKG,65.01,1.3083
2014-03-11,PKG,72.78,0.973
2014-03-17,PKG,70.71,1.3253
2014-03-19,PKG,71.04,1.4098
2014-04-16,PKG,67.36,1.9747
2014-04-21,PKG,68.21,2.0167
2014-04-24,PKG,66.79,1.2698
2014-05-22,PKG,67.19,0.4846
2014-06-06,PKG,70.96,1.3797
2014-06-17,PKG,70.34,0.7184
2014-06-25,PKG,70.85,0.5938
2014-08-08,PKG,66.65,0.8525
2014-08-19,PKG,66.12,0.728
2014-09-04,PKG,70.29,1.4116
2014-10-02,PKG,62.3,1.3888
2014-10-10,PKG,60.76,1.1489
2014-10-16,PKG,62.23,1.9329
2014-10-28,PKG,70.47,4.4604
2014-12-09,PKG,76.52,1.9017
2014-12-12,PKG,75.99,1.6187
2014-12-19,PKG,79.45,1.2835
2015-01-06,PKG,76.86,0.9728
2015-01-09,PKG,78.56,0.9003
2015-01-21,PKG,81.88,1.471
2015-01-23,PKG,80.06,1.7425
2015-01-29,PKG,76.43,2.0248
2015-03-10,PKG,77.83,2.2772
2015-05-08,PKG,69.92,0.7692
2015-05-22,PKG,70.62,0.9007
2015-06-09,PKG,67.12,1.3228
2015-06-19,PKG,69.2,0.6485
2015-07-15,PKG,63.95,0.8232
2015-07-17,PKG,65.48,1.0951
2015-08-05,PKG,70.71,2.0076
2015-10-06,PKG,62.83,1.8552
2015-10-14,PKG,68.74,3.6
2015-10-22,PKG,64.83,2.5054
2015-11-19,PKG,66.47,1.4905
2015-11-20,PKG,67.28,1.2767
2015-12-15,PKG,64.22,1.5091
2015-12-30,PKG,64.0,1.6051
2016-01-06,PKG,60.93,1.533
2016-01-14,PKG,58.16,2.4846
2016-02-08,PKG,49.73,2.9746
2016-03-22,PKG,58.98,2.1093
2016-03-28,PKG,58.94,2.0559
2016-03-29,PKG,60.19,1.9608
2016-06-02,PKG,69.48,1.7693
2016-06-28,PKG,63.67,2.0294
2016-08-03,PKG,74.04,0.6017
2016-09-26,PKG,81.98,1.1189
2016-09-29,PKG,79.72,1.0754
2016-10-27,PKG,80.97,1.3876
2016-11-22,PKG,84.67,3.1426
2016-12-01,PKG,85.19,1.1477
2017-01-31,PKG,92.18,3.3551
2017-03-06,PKG,92.34,1.2548
2017-03-07,PKG,92.45,1.3087
2017-03-08,PKG,92.97,1.2684
2017-03-17,PKG,92.36,0.6116
2017-03-20,PKG,94.41,0.7579
2017-05-08,PKG,101.31,3.1947
2017-05-18,PKG,99.22,1.6204
2017-06-01,PKG,104.0,1.4691
2017-07-11,PKG,111.29,1.5603
2017-07-12,PKG,111.84,1.2896
2017-07-14,PKG,113.11,0.8593
2017-07-19,PKG,112.28,0.7743
2017-08-16,PKG,111.44,1.0373
2017-08-22,PKG,108.79,1.3073
2017-08-29,PKG,108.5,1.3554
2017-08-30,PKG,111.14,1.3494
2017-09-14,PKG,115.8,2.9615
2017-09-21,PKG,118.8,2.5577
2017-10-17,PKG,116.75,0.8236
2017-10-30,PKG,115.57,1.1143
2018-01-11,PKG,129.24,3.9631
2018-01-22,PKG,127.25,1.568
2013-03-07,PKI,35.3,0.752
2013-03-28,PKI,33.64,0.8784
2013-06-07,PKI,32.68,0.3583
2013-06-13,PKI,33.42,0.5474
2013-06-21,PKI,33.49,0.7299
2013-07-05,PKI,32.82,0.5943
2013-07-11,PKI,33.99,0.5209
2013-07-12,PKI,33.81,0.5496
2013-08-13,PKI,37.63,1.3475
2013-08-15,PKI,36.76,1.2137
2013-08-27,PKI,36.02,0.4807
2013-09-16,PKI,37.94,0.7665
2013-09-27,PKI,38.11,0.3691
2013-09-30,PKI,37.75,0.3661
2013-10-04,PKI,37.78,0.3638
2013-11-26,PKI,38.0,0.5583
2013-11-29,PKI,38.04,0.4282
2013-12-10,PKI,39.61,0.5617
2013-12-20,PKI,40.64,1.0604
2014-01-07,PKI,42.11,0.7198
2014-01-14,PKI,42.75,0.8582
2014-01-15,PKI,42.98,0.8753
2014-02-07,PKI,43.78,0.8397
2014-03-11,PKI,44.99,0.7416
2014-03-17,PKI,45.4,0.4669
2014-03-19,PKI,45.9,0.4781
2014-04-16,PKI,44.19,0.7949
2014-04-21,PKI,44.76,0.8086
2014-04-24,PKI,44.31,0.5754
2014-05-22,PKI,44.07,0.4489
2014-06-06,PKI,47.52,1.2907
2014-06-17,PKI,46.34,0.7497
2014-06-25,PKI,46.73,0.3777
2014-08-08,PKI,44.95,1.3872
2014-08-19,PKI,45.6,0.5183
2014-09-04,PKI,45.04,0.3271
2014-10-02,PKI,42.4,0.5794
2014-10-10,PKI,41.18,0.8535
2014-10-16,PKI,40.07,1.4339
2014-10-28,PKI,42.84,1.0164
2014-12-09,PKI,43.0,0.8932
2014-12-12,PKI,41.73,1.4578
2014-12-19,PKI,43.77,1.3065
2015-01-06,PKI,42.66,0.9284
2015-01-09,PKI,43.55,0.4967
2015-01-21,PKI,43.39,0.4352
2015-01-23,PKI,44.29,0.4732
2015-01-29,PKI,44.86,0.6297
2015-03-10,PKI,46.23,0.39
2015-05-08,PKI,50.75,0.6119
2015-05-22,PKI,53.39,1.1291
2015-06-09,PKI,51.74,0.5482
2015-06-19,PKI,53.9,0.6417
2015-07-15,PKI,52.53,0.9478
2015-07-17,PKI,52.28,0.6059
2015-08-05,PKI,52.85,0.8657
2015-10-06,PKI,46.74,1.0791
2015-10-14,PKI,47.16,1.1692
2015-10-22,PKI,48.99,0.7815
2015-11-19,PKI,52.63,0.8431
2015-11-20,PKI,52.67,0.8253
2015-12-15,PKI,51.39,1.2656
2015-12-30,PKI,53.93,1.3422
2016-01-06,PKI,52.25,0.9568
2016-01-14,PKI,48.1,2.6264
2016-02-08,PKI,41.45,2.196
2016-03-22,PKI,48.68,0.5572
2016-03-28,PKI,48.3,0.4839
2016-03-29,PKI,49.33,0.5385
2016-06-02,PKI,54.92,0.4912
2016-06-28,PKI,50.86,1.1127
2016-08-03,PKI,55.75,0.5861
2016-09-26,PKI,55.23,1.2245
2016-09-29,PKI,55.14,1.4443
2016-10-27,PKI,50.91,1.2409
2016-11-22,PKI,50.66,0.5064
2016-12-01,PKI,50.74,0.5066
2017-01-31,PKI,53.19,0.6857
2017-03-06,PKI,54.28,0.5108
2017-03-07,PKI,54.08,0.5475
2017-03-08,PKI,54.39,0.5484
2017-03-17,PKI,57.27,0.9931
2017-03-20,PKI,57.14,1.0596
2017-05-08,PKI,61.89,1.4824
2017-05-18,PKI,61.66,1.1636
2017-06-01,PKI,63.98,0.6231
2017-07-11,PKI,68.67,0.3526
2017-07-12,PKI,68.99,0.4323
2017-07-14,PKI,69.46,0.612
2017-07-19,PKI,69.39,0.7738
2017-08-16,PKI,64.64,1.2111
2017-08-22,PKI,64.94,0.8874
2017-08-29,PKI,65.88,0.879
2017-08-30,PKI,66.19,0.8653
2017-09-14,PKI,68.72,1.1215
2017-09-21,PKI,68.2,0.7563
2017-10-17,PKI,70.41,0.981
2017-10-30,PKI,71.83,0.6296
2018-01-11,PKI,77.62,1.9834
2018-01-22,PKI,81.2,1.9787
2013-03-07,PLD,39.45,0.5513
2013-03-28,PLD,39.98,0.5582
2013-06-07,PLD,39.03,1.9547
2013-06-13,PLD,38.27,1.7566
2013-06-21,PLD,36.36,1.1317
2013-07-05,PLD,37.5,0.8737
2013-07-11,PLD,39.24,0.8467
2013-07-12,PLD,38.96,0.847
2013-08-13,PLD,37.14,0.6948
2013-08-15,PLD,36.16,0.7818
2013-08-27,PLD,35.82,1.1103
2013-09-16,PLD,37.32,0.8871
2013-09-27,PLD,38.3,0.669
2013-09-30,PLD,37.62,0.6516
2013-10-04,PLD,38.1,0.458
2013-11-26,PLD,38.06,0.3768
2013-11-29,PLD,37.93,0.3813
2013-12-10,PLD,37.77,0.4329
2013-12-20,PLD,36.83,0.6053
2014-01-07,PLD,37.73,0.3267
2014-01-14,PLD,37.22,0.2924
2014-01-15,PLD,37.51,0.2916
2014-02-07,PLD,39.93,1.0893
2014-03-11,PLD,40.45,0.4844
2014-03-17,PLD,40.5,0.5354
2014-03-19,PLD,40.02,0.5805
2014-04-16,PLD,40.9,0.3712
2014-04-21,PLD,41.39,0.4181
2014-04-24,PLD,41.23,0.4384
2014-05-22,PLD,40.5,0.3214
2014-06-06,PLD,42.19,0.5566
2014-06-17,PLD,41.03,0.4768
2014-06-25,PLD,41.56,0.3476
2014-08-08,PLD,40.21,0.8363
2014-08-19,PLD,41.27,0.4477
2014-09-04,PLD,40.59,0.24
2014-10-02,PLD,37.55,0.5042
2014-10-10,PLD,37.28,0.2953
2014-10-16,PLD,38.42,0.4029
2014-10-28,PLD,41.06,1.3688
2014-12-09,PLD,42.95,0.7154
2014-12-12,PLD,42.24,0.4529
2014-12-19,PLD,42.5,0.5077
2015-01-06,PLD,43.55,0.6371
2015-01-09,PLD,44.15,0.4702
2015-01-21,PLD,44.03,0.4137
2015-01-23,PLD,45.31,0.5579
2015-01-29,PLD,46.24,1.1555
2015-03-10,PLD,41.15,0.6654
2015-05-08,PLD,40.75,1.2069
2015-05-22,PLD,40.28,0.3934
2015-06-09,PLD,39.07,0.3968
2015-06-19,PLD,39.3,0.3818
2015-07-15,PLD,39.0,0.5921
2015-07-17,PLD,39.5,0.7577
2015-08-05,PLD,40.48,0.3706
2015-10-06,PLD,40.54,0.8776
2015-10-14,PLD,40.95,1.2285
2015-10-22,PLD,43.21,0.8591
2015-11-19,PLD,42.29,0.9549
2015-11-20,PLD,43.1,0.8882
2015-12-15,PLD,41.56,0.7864
2015-12-30,PLD,43.24,0.6733
2016-01-06,PLD,42.55,0.5525
2016-01-14,PLD,39.65,1.187
2016-02-08,PLD,37.65,0.8172
2016-03-22,PLD,42.56,0.6154
2016-03-28,PLD,42.95,0.5187
2016-03-29,PLD,43.84,0.5945
2016-06-02,PLD,48.01,0.4986
2016-06-28,PLD,47.96,1.0138
2016-08-03,PLD,54.06,1.1711
2016-09-26,PLD,54.34,1.3434
2016-09-29,PLD,53.79,1.2979
2016-10-27,PLD,51.0,1.0485
2016-11-22,PLD,49.74,1.3066
2016-12-01,PLD,49.95,1.3895
2017-01-31,PLD,48.85,1.522
2017-03-06,PLD,50.59,0.5855
2017-03-07,PLD,50.55,0.55
2017-03-08,PLD,49.93,0.4698
2017-03-17,PLD,50.98,0.7357
2017-03-20,PLD,51.51,0.778
2017-05-08,PLD,54.8,0.3033
2017-05-18,PLD,54.77,0.3839
2017-06-01,PLD,55.91,0.495
2017-07-11,PLD,56.94,0.7545
2017-07-12,PLD,57.79,0.7629
2017-07-14,PLD,58.08,0.7646
2017-07-19,PLD,60.12,0.9955
2017-08-16,PLD,62.25,0.6854
2017-08-22,PLD,61.7,0.7412
2017-08-29,PLD,62.18,0.9265
2017-08-30,PLD,62.46,0.7951
2017-09-14,PLD,65.29,0.9872
2017-09-21,PLD,64.36,0.6887
2017-10-17,PLD,64.31,0.5999
2017-10-30,PLD,64.08,0.4301
2018-01-11,PLD,61.65,1.0255
2018-01-22,PLD,63.11,0.8518
2013-03-07,PM,91.81,0.8284
2013-03-28,PM,92.71,0.6301
2013-06-07,PM,92.09,1.3782
2013-06-13,PM,92.58,0.9363
2013-06-21,PM,87.46,1.8575
2013-07-05,PM,87.51,2.0502
2013-07-11,PM,90.34,1.0273
2013-07-12,PM,89.7,1.1341
2013-08-13,PM,88.33,0.4752
2013-08-15,PM,87.14,0.6894
2013-08-27,PM,84.11,2.0289
2013-09-16,PM,87.85,1.6219
2013-09-27,PM,87.33,1.7713
2013-09-30,PM,86.59,1.4809
2013-10-04,PM,87.04,1.3799
2013-11-26,PM,85.48,2.064
2013-11-29,PM,85.54,2.4404
2013-12-10,PM,85.79,1.0408
2013-12-20,PM,85.52,0.4553
2014-01-07,PM,84.68,0.7491
2014-01-14,PM,82.45,1.6853
2014-01-15,PM,83.08,1.7335
2014-02-07,PM,80.25,2.7496
2014-03-11,PM,79.52,0.7827
2014-03-17,PM,80.28,0.7382
2014-03-19,PM,79.66,0.7151
2014-04-16,PM,84.79,1.0664
2014-04-21,PM,83.5,0.7934
2014-04-24,PM,83.49,0.5625
2014-05-22,PM,86.29,0.3982
2014-06-06,PM,88.33,1.099
2014-06-17,PM,88.74,0.3092
2014-06-25,PM,88.89,1.071
2014-08-08,PM,83.84,1.3726
2014-08-19,PM,85.38,1.2747
2014-09-04,PM,84.99,0.3488
2014-10-02,PM,84.21,0.9396
2014-10-10,PM,84.28,0.6335
2014-10-16,PM,85.26,0.6855
2014-10-28,PM,88.27,1.8484
2014-12-09,PM,86.56,0.4702
2014-12-12,PM,84.42,0.8166
2014-12-19,PM,83.05,2.2064
2015-01-06,PM,81.1,1.1096
2015-01-09,PM,82.72,0.9977
2015-01-21,PM,84.55,1.16
2015-01-23,PM,82.82,1.2263
2015-01-29,PM,81.22,1.1969
2015-03-10,PM,79.25,1.3319
2015-05-08,PM,85.19,0.7632
2015-05-22,PM,84.15,1.1341
2015-06-09,PM,80.75,1.777
2015-06-19,PM,82.66,1.0046
2015-07-15,PM,82.67,0.8256
2015-07-17,PM,85.83,1.6613
2015-08-05,PM,85.89,0.2972
2015-10-06,PM,81.49,1.1408
2015-10-14,PM,84.48,2.2947
2015-10-22,PM,89.55,2.7482
2015-11-19,PM,86.25,1.8241
2015-11-20,PM,85.99,1.6197
2015-12-15,PM,87.84,0.8477
2015-12-30,PM,88.98,1.1526
2016-01-06,PM,87.85,1.0371
2016-01-14,PM,87.88,0.8443
